ra,ano_base,fase,turma,score,target,dataset_split,pair_label,genero,instituicao,ano_ingresso,tempo_casa,ano_nasc,idade,defasagem_t,defasagem_t_is0,defasagem_t_bin_1,defasagem_t_bin_2plus,matem,portug,ingles,fez_ingles,media_provas,disp_provas,ieg,iaa,ips,fase_raw,turma_mean_media_provas,turma_std_media_provas,turma__p25_media_provas,turma__p75_media_provas,turma_mean_matem,turma_std_matem,turma__p25_matem,turma__p75_matem,turma_mean_portug,turma_std_portug,turma__p25_portug,turma__p75_portug,turma_mean_ieg,turma_std_ieg,turma__p25_ieg,turma__p75_ieg,turma_mean_ips,turma_std_ips,turma__p25_ips,turma__p75_ips,turma_mean_iaa,turma_std_iaa,turma__p25_iaa,turma__p75_iaa,fase_mean_media_provas,fase_std_media_provas,fase__p25_media_provas,fase__p75_media_provas,fase_mean_matem,fase_std_matem,fase__p25_matem,fase__p75_matem,fase_mean_portug,fase_std_portug,fase__p25_portug,fase__p75_portug,fase_mean_ieg,fase_std_ieg,fase__p25_ieg,fase__p75_ieg,fase_mean_ips,fase_std_ips,fase__p25_ips,fase__p75_ips,fase_mean_iaa,fase_std_iaa,fase__p25_iaa,fase__p75_iaa,global_mean_media_provas,global_std_media_provas,global__p25_media_provas,global__p75_media_provas,global_mean_matem,global_std_matem,global__p25_matem,global__p75_matem,global_mean_portug,global_std_portug,global__p25_portug,global__p75_portug,global_mean_ieg,global_std_ieg,global__p25_ieg,global__p75_ieg,global_mean_ips,global_std_ips,global__p25_ips,global__p75_ips,global_mean_iaa,global_std_iaa,global__p25_iaa,global__p75_iaa,delta_turma_media_provas,z_turma_media_provas,delta_fase_media_provas,z_fase_media_provas,delta_turma_matem,z_turma_matem,delta_fase_matem,z_fase_matem,delta_turma_portug,z_turma_portug,delta_fase_portug,z_fase_portug,delta_turma_ieg,z_turma_ieg,delta_fase_ieg,z_fase_ieg,delta_turma_ips,z_turma_ips,delta_fase_ips,z_fase_ips,delta_turma_iaa,z_turma_iaa,delta_fase_iaa,z_fase_iaa,abaixo_p25_turma_media_provas,abaixo_p25_turma_matem,abaixo_p25_turma_ieg
RA-672,2022,0,A,4.834445763965991,0,train,2022->2023,F,Escola Pública,2021,1,2013.0,9.0,-1,0,0,0,8.5,9.1,7.2,0,8.8,0.2999999999999998,8.5,8.5,8.1,0,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,2.547101449275363,1.313909974631715,1.4685810810810818,0.9772071538321416,2.4405797101449274,1.0186699679453868,0.897297297297297,0.5455564104895345,3.133333333333333,1.6178137656552987,2.039864864864864,1.2691702020708882,0.5550724637681155,0.3452674024095132,0.16554054054054035,0.14365054253043555,0.8565217391304341,0.6674274543581822,1.128378378378378,1.0529946361624642,0.7144927536231878,0.2691930847330498,-0.595945945945946,-0.5363571350460704,0,0,0
RA-674,2022,0,A,0.5670388817982712,0,train,2022->2023,M,Escola Pública,2022,0,2014.0,8.0,0,1,0,0,8.9,7.0,7.2,0,7.95,0.9500000000000002,8.7,9.5,8.1,0,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.6971014492753627,0.8754415819594527,0.6185810810810812,0.4116094544896828,2.8405797101449277,1.1856253783687403,1.2972972972972974,0.7887562561294478,1.0333333333333332,0.5335343269714283,-0.0601351351351358,-0.03741508710974175,0.7550724637681148,0.46967184505314946,0.36554054054053964,0.31720385105700216,0.8565217391304341,0.6674274543581822,1.128378378378378,1.0529946361624642,1.7144927536231878,0.6459541972397527,0.40405405405405403,0.36365257001989804,0,0,0
RA-675,2022,0,A,0.7673582654049317,0,train,2022->2023,M,Escola Pública,2022,0,2014.0,8.0,0,1,0,0,8.8,5.9,7.2,0,7.3500000000000005,1.4500000000000002,6.6,10.0,8.1,0,6.2528985507246375,1.938566186765808,4.8,7.633333333333333,6.059420289855073,2.3958492808691227,4.5,8.0,5.966666666666667,1.936770102870382,4.5,7.3,7.9449275362318845,1.607659628144558,7.4,9.0,7.243478260869566,1.2833181097623418,6.3,8.1,7.785507246376812,2.6542017389923944,7.9,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.097101449275363,0.5659344812496208,0.018581081081081585,0.012364019659712266,2.740579710144928,1.143886525762902,1.1972972972972977,0.7279562947194698,-0.06666666666666643,-0.034421569482027514,-1.1601351351351354,-0.7218169052519764,-1.3449275362318849,-0.8365748027050358,-1.73445945945946,-1.5051058884719535,0.8565217391304341,0.6674274543581822,1.128378378378378,1.0529946361624642,2.2144927536231878,0.8343347534931042,0.904054054054054,0.8136574225528823,0,0,1
RA-677,2022,0,B,2.5688914211088414,0,train,2022->2023,F,Escola Pública,2021,1,2014.0,8.0,0,1,0,0,7.7,6.8,7.2,0,7.25,0.4500000000000002,9.4,10.0,7.5,0,6.695679012345679,1.5014883782265949,5.8,7.4624999999999995,6.075925925925926,1.9759817416833858,5.0,7.65,6.924074074074074,1.492867973687671,6.05,8.0,8.233333333333334,1.5160773614950316,7.4,9.2,6.8314814814814815,1.110978503617262,5.7749999999999995,7.5,8.301851851851852,1.902182534020422,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.5543209876543207,0.36918100445707625,-0.08141891891891895,-0.05417688614528321,1.6240740740740742,0.8219074295142459,0.09729729729729719,0.05915671920970852,-0.12407407407407423,-0.08311121697358635,-0.260135135135136,-0.16185178131742092,1.166666666666666,0.7695297722249442,1.0655405405405407,0.9246404308999884,0.6685185185185185,0.6017384821955356,0.5283783783783784,0.49307892543655524,1.6981481481481477,0.8927366947056178,0.904054054054054,0.8136574225528823,0,0,0
RA-678,2022,0,B,8.253310000313851,0,train,2022->2023,M,Escola Pública,2022,0,2013.0,9.0,-1,0,0,0,7.5,7.0,7.2,0,7.25,0.25,10.0,9.0,6.9,0,6.695679012345679,1.5014883782265949,5.8,7.4624999999999995,6.075925925925926,1.9759817416833858,5.0,7.65,6.924074074074074,1.492867973687671,6.05,8.0,8.233333333333334,1.5160773614950316,7.4,9.2,6.8314814814814815,1.110978503617262,5.7749999999999995,7.5,8.301851851851852,1.902182534020422,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.5543209876543207,0.36918100445707625,-0.08141891891891895,-0.05417688614528321,1.424074074074074,0.7206919193802224,-0.10270270270270299,-0.06244320361024812,0.07592592592592595,0.05085910292413488,-0.0601351351351358,-0.03741508710974175,1.7666666666666657,1.1652879407977725,1.6655405405405403,1.4453003564796898,0.06851851851851887,0.061674027261038586,-0.07162162162162122,-0.06683678528935366,0.6981481481481477,0.36702479160743484,-0.09594594594594597,-0.08635228251308617,0,0,0
RA-679,2022,0,B,87.0592717500445,1,train,2022->2023,M,Escola Pública,2020,2,2012.0,10.0,-2,0,0,0,6.7,5.8,7.2,0,6.25,0.4500000000000002,8.2,9.0,7.5,0,6.695679012345679,1.5014883782265949,5.8,7.4624999999999995,6.075925925925926,1.9759817416833858,5.0,7.65,6.924074074074074,1.492867973687671,6.05,8.0,8.233333333333334,1.5160773614950316,7.4,9.2,6.8314814814814815,1.110978503617262,5.7749999999999995,7.5,8.301851851851852,1.902182534020422,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-0.4456790123456793,-0.296824816501124,-1.081418918918919,-0.7195859441952345,0.6240740740740742,0.3158298788441287,-0.9027027027027028,-0.5488428948900741,-1.1240740740740742,-0.7529628164621919,-1.260135135135136,-0.7840352523558163,-0.03333333333333499,-0.021986564920713797,-0.13445945945946036,-0.11667942025941591,0.6685185185185185,0.6017384821955356,0.5283783783783784,0.49307892543655524,0.6981481481481477,0.36702479160743484,-0.09594594594594597,-0.08635228251308617,0,0,0
RA-680,2022,0,B,96.14841454150894,1,train,2022->2023,F,Escola Pública,2019,3,2012.0,10.0,-2,0,0,0,8.0,6.8,7.2,0,7.4,0.6000000000000001,8.8,9.5,7.5,0,6.695679012345679,1.5014883782265949,5.8,7.4624999999999995,6.075925925925926,1.9759817416833858,5.0,7.65,6.924074074074074,1.492867973687671,6.05,8.0,8.233333333333334,1.5160773614950316,7.4,9.2,6.8314814814814815,1.110978503617262,5.7749999999999995,7.5,8.301851851851852,1.902182534020422,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.704320987654321,0.4690818776008065,0.06858108108108141,0.04563447256220971,1.924074074074074,0.973730694715281,0.397297297297297,0.24155660343964322,-0.12407407407407423,-0.08311121697358635,-0.260135135135136,-0.16185178131742092,0.5666666666666664,0.3737716036521158,0.46554054054054106,0.403980505320287,0.6685185185185185,0.6017384821955356,0.5283783783783784,0.49307892543655524,1.1981481481481477,0.6298807431565263,0.40405405405405403,0.36365257001989804,0,0,0
RA-681,2022,0,B,11.666525958810698,0,train,2022->2023,M,Escola Pública,2022,0,2012.0,10.0,-2,0,0,0,6.5,6.5,7.2,0,6.5,0.0,8.5,8.5,6.9,0,6.695679012345679,1.5014883782265949,5.8,7.4624999999999995,6.075925925925926,1.9759817416833858,5.0,7.65,6.924074074074074,1.492867973687671,6.05,8.0,8.233333333333334,1.5160773614950316,7.4,9.2,6.8314814814814815,1.110978503617262,5.7749999999999995,7.5,8.301851851851852,1.902182534020422,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-0.1956790123456793,-0.13032336126157396,-0.831418918918919,-0.5532336796827466,0.42407407407407405,0.21461436871010522,-1.102702702702703,-0.6704428177100308,-0.42407407407407405,-0.2840666968201679,-0.5601351351351358,-0.3485068226289394,0.2666666666666657,0.175892519365701,0.16554054054054035,0.14365054253043555,0.06851851851851887,0.061674027261038586,-0.07162162162162122,-0.06683678528935366,0.19814814814814774,0.10416884005834343,-0.595945945945946,-0.5363571350460704,0,0,0
RA-684,2022,0,C,0.7890670583715178,0,train,2022->2023,M,Escola Pública,2022,0,2015.0,7.0,0,1,0,0,9.0,9.6,7.2,0,9.3,0.2999999999999998,7.5,9.5,8.1,0,6.401851851851852,3.144919231921329,4.5,9.15,5.800000000000001,3.7920970451717086,2.0,9.0,7.333333333333333,2.832843094843059,7.5,9.0,7.722222222222222,2.421145275369581,7.4,9.6,7.077777777777778,1.0377593384038732,7.5,7.5,8.822222222222223,0.7293452162347017,8.0,9.2,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,2.898148148148149,0.9215334113294795,1.9685810810810818,1.3099116828571173,3.1999999999999993,0.8438602603998235,1.397297297297297,0.8495562175394259,2.2666666666666666,0.8001384442339687,2.539864864864864,1.580261937590086,-0.22222222222222232,-0.09178392741769728,-0.8344594594594597,-0.7241160001024006,1.0222222222222213,0.9850282087506446,1.128378378378378,1.0529946361624642,0.6777777777777771,0.9292962546280275,0.40405405405405403,0.36365257001989804,0,0,0
RA-686,2022,0,D,1.6076149456984032,0,train,2022->2023,F,Escola Pública,2022,0,2013.0,9.0,-1,0,0,0,9.2,8.5,7.2,0,8.85,0.34999999999999964,8.6,7.5,8.1,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,2.1893939393939386,1.3943682866579687,1.5185810810810807,1.0104776067346386,2.4060606060606053,1.4504247439935194,1.5972972972972963,0.971156140359382,1.912121212121212,0.8649256287558542,1.4398648648648642,0.8958601194478513,-0.26060606060605984,-0.24694374958784088,0.26554054054054,0.23042719679371884,0.8878787878787877,0.9610076895426238,1.128378378378378,1.0529946361624642,-0.31818181818181834,-0.11782767053246265,-1.595945945945946,-1.4363668401120389,0,0,0
RA-687,2022,0,D,1.29215975688729,0,train,2022->2023,M,Escola Pública,2022,0,2013.0,9.0,-1,0,0,0,9.0,7.5,7.2,0,8.25,0.75,9.0,8.5,8.1,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.589393939393939,1.0122438288610445,0.918581081081081,0.611232171904668,2.206060606060606,1.3298604705633281,1.397297297297297,0.8495562175394259,0.9121212121212121,0.41258734430350574,0.4398648648648642,0.2736766484094559,0.1393939393939405,0.13208619164000934,0.6655405405405403,0.5775338138468536,0.8878787878787877,0.9610076895426238,1.128378378378378,1.0529946361624642,0.6818181818181817,0.2524878654267055,-0.595945945945946,-0.5363571350460704,0,0,0
RA-688,2022,0,D,2.897091562755857,0,train,2022->2023,M,Escola Pública,2022,0,2013.0,9.0,-1,0,0,0,8.0,7.8,7.2,0,7.9,0.10000000000000009,9.7,8.5,7.5,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,1.2393939393939393,0.7893378951461721,0.5685810810810814,0.3783390015871853,1.206060606060606,0.7270391034123689,0.397297297297297,0.24155660343964322,1.212121212121212,0.5482888296392102,0.739864864864864,0.4603316897209744,0.8393939393939398,0.795388588788746,1.3655405405405396,1.1849703936898384,0.28787878787878807,0.3115895239131377,0.5283783783783784,0.49307892543655524,0.6818181818181817,0.2524878654267055,-0.595945945945946,-0.5363571350460704,0,0,0
RA-690,2022,0,D,3.0763739273676505,0,train,2022->2023,F,Escola Pública,2022,0,2013.0,9.0,-1,0,0,0,7.2,6.8,7.2,0,7.0,0.20000000000000018,9.5,9.5,7.5,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.3393939393939389,0.21615120845078525,-0.33141891891891895,-0.220529150657771,0.40606060606060623,0.24478200969160172,-0.4027027027027028,-0.24484308784018283,0.21212121212121193,0.09595054518686172,-0.260135135135136,-0.16185178131742092,0.6393939393939405,0.6058736181748218,1.1655405405405403,1.0114170851632718,0.28787878787878807,0.3115895239131377,0.5283783783783784,0.49307892543655524,1.6818181818181817,0.6228034013858736,0.40405405405405403,0.36365257001989804,0,0,0
RA-692,2022,0,D,3.632388242239068,0,train,2022->2023,F,Escola Pública,2021,1,2013.0,9.0,-1,0,0,0,7.0,6.8,7.2,0,6.9,0.10000000000000009,8.9,9.5,8.1,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.23939393939393927,0.15246379881796474,-0.4314189189189186,-0.2870700564627659,0.20606060606060606,0.12421773626140976,-0.602702702702703,-0.36644301066013946,0.21212121212121193,0.09595054518686172,-0.260135135135136,-0.16185178131742092,0.03939393939394087,0.03732870633304722,0.5655405405405407,0.4907571595835703,0.8878787878787877,0.9610076895426238,1.128378378378378,1.0529946361624642,1.6818181818181817,0.6228034013858736,0.40405405405405403,0.36365257001989804,0,0,0
RA-693,2022,0,D,1.6159500483259999,0,train,2022->2023,F,Escola Pública,2022,0,2015.0,7.0,0,1,0,0,5.0,6.3,7.2,0,5.65,0.6499999999999999,9.8,9.5,8.1,0,6.660606060606061,1.570169058162885,5.2,7.8,6.793939393939394,1.6588662155858502,5.3,8.0,6.587878787878788,2.210734829157148,6.3,8.0,8.86060606060606,1.0553255996194353,8.5,9.6,7.212121212121212,0.9239039370240204,7.5,7.5,7.818181818181818,2.700399802049521,7.5,9.5,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,-1.0106060606060607,-0.6436288215922945,-1.6814189189189186,-1.118831379025205,-1.793939393939394,-1.0814249980405086,-2.602702702702703,-1.5824422388597048,-0.28787878787878807,-0.13021859703931254,-0.760135135135136,-0.47294351683661856,0.9393939393939412,0.8901460740957098,1.465540540540541,1.2717470479531232,0.8878787878787877,0.9610076895426238,1.128378378378378,1.0529946361624642,1.6818181818181817,0.6228034013858736,0.40405405405405403,0.36365257001989804,0,1,0
RA-696,2022,0,E,81.15335714191134,1,train,2022->2023,F,Escola Pública,2021,1,2013.0,9.0,-1,0,0,0,6.5,6.7,7.2,0,6.6,0.10000000000000009,9.0,8.5,7.5,0,6.298484848484848,1.9415694474295577,5.133333333333333,7.475,6.445454545454546,1.8090680674665818,4.85,7.75,6.736363636363635,1.3321206606555784,6.5,7.35,8.272727272727273,1.6230162716934846,7.5,9.3,6.7,1.586820720812531,6.55,7.5,8.081818181818182,2.9992726390970805,8.5,9.75,7.331418918918919,1.502834967306579,6.5,8.3625,7.602702702702703,1.6447378860274797,7.0,8.8,7.060135135135136,1.6072429541258086,6.2,8.2,8.33445945945946,1.1523836779486365,7.9,9.0,6.971621621621622,1.0715898634494878,6.75,7.5,9.095945945945946,1.1110991296773878,8.8,10.0,6.458277777777778,1.8921299670361091,5.2,7.854166666666666,6.1575,2.3307146546361177,4.7,8.0,6.66,1.9048922167046878,5.7,8.0,8.300833333333333,1.3658422972133284,7.7,9.225,6.903333333333333,1.0841807823591747,5.6,7.5,8.443,1.8234104610635136,8.0,9.5,0.30151515151515174,0.15529454890955738,-0.7314189189189193,-0.4866927738777517,0.054545454545453786,0.03015113445777594,-1.102702702702703,-0.6704428177100308,-0.036363636363635266,-0.027297554521629876,-0.3601351351351356,-0.22407012842126023,0.7272727272727266,0.4480994676127782,0.6655405405405403,0.5775338138468536,0.7999999999999998,0.5041527309968326,0.5283783783783784,0.49307892543655524,0.418181818181818,0.1394277441572334,-0.595945945945946,-0.5363571350460704,0,0,0
